filename,product_name,price_default,price_card,price_discount,barcode,discount_amount,id_sku,print_datetime,code,additional_info,color,special_symbols,frame_timestamp,x_min,y_min,x_max,y_max,qr_code_barcode,price1_qr,price2_qr,price3_qr,price4_qr,wholesale_level_1_count,wholesale_level_1_price,wholesale_level_2_count,wholesale_level_2_price,action_price_qr,action_code_qr
49_5.mp4,LET' S GO высокобелковый б/ лакт. б/ сах. карамель без змж (Россия) 500г,189.47,159.99,нет,4 610093 729267,-15%,360401 750425,18.03.2026 13:22,12_048 002__,нет,red,K,0,"2051,8","749,6","2268,6","979,8",,,,,,,,,,,
49_5.mp4,Коктейль молочный LET' S GO высокобелковый б/ лакт. б/ сах. шоколад без змж (Россия) 500г,231.59,189.99,нет,4 610093 729274,-17%,360401 750426,08.04.2026 1:58,_043 005_4_26_1,нет,red,Ш,533,"2060,1","796,1","2281,2","1027,7",4610093729274,231.59,219.99,нет,189.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный MOLVEST Protein max высокобелковый обезж. б/ лак. кокос- ваниль (Россия) 240г,231.57,159.99,нет,4 601751 028976,-30%,360102 864505,03.12.2025 14:27,нет,нет,red,нет,0,"979,3","1535,2","1198,5","1743,4",4601751028976,231.57,219.99,нет,159.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный MOLVEST Protein max высокобелковый обезж. б/ лак. латте- макиато (Россия) 240г,231.57,159.99,нет,4 601751 028938,-30%,360102 864503,01.12.2025 18:21,нет,нет,red,нет,0,"2984,5","1539,3","3116,4","1700,7",4601751028938,231.57,219.99,нет,159.100,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный MOLVEST Protein max высокобелковый обезж. б/ лак. клубника- личи (Россия),231.57,159.99,нет,4 601751 028990,-30%,360102 864506,01.12.2025 18:21,нет,нет,red,нет,400,"947,5","893,1",1141,1100,4601751028990,231.58,219.100,нет,159.101,нет,нет,нет,нет,нет,нет
49_5.mp4,"Творог ВКУСНЫЙ ДЕНЬ ТЫ+ PROTEIN малина 1, 7% без змж (Россия) 130г",105.29,79.99,нет,4 607162 079170,-24%,251006 887701,01.04.2026 1:22,нет,нет,red,нет,0,"336,9",1577,"483,8","1723,8",4607162079170,105.29,99.99,нет,79.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Творог ВКУСНЫЙ ДЕНЬ ТЫ+ PROTEIN 2% без змж (Россия) 130г,105.29,74.99,нет,4 607162 079125,-28%,251006 887699,01.04.2026 1:22,нет,нет,red,нет,0,"313,6","1433,6","440,4",1567,4607162079125,105.29,99.100,нет,79.100,нет,нет,нет,нет,нет,нет
49_5.mp4,"Творог ВКУСНЫЙ ДЕНЬ ТЫ+ PROTEIN вишня- черешня 1, 7% без змж (Россия)
130г",105.29,79.99,нет,4 607162 079149,-24%,251006 887700,01.04.2026 1:22,нет,нет,red,нет,0,"280,2","1280,1","400,3","1426,9",4607162079149,105.29,99.99,нет,79.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный EXPONENTA обезжиренный с в. с. белка со вкусом Соленая карамель без змж (Беларусь) 250г,168.39,159.99,нет,4 811258 002106,нет,666218,30.03.2026 1:44,12_048 005_3_1_2,Много белка,yellow,Ш,433,"219,9","851,5","367,3","1198,7",4811258002106,168.39,159.99,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный EXPONENTA обезжиренный с в. с. белка со вкусом кокос- миндаль без змж (Беларусь) 250г,168.39,159.99,нет,4 811258 001246,нет,666057,30.03.2026 1:44,12_048 005_2_3_2,Много белка,yellow,Ш,633,"219,9","569,8","350,9","897,4",4811258001246,168.40,159.100,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,Десерт кокосовый G- BALANCE c йогуртовой закваской Лесные ягоды (Россия) 170г,121.09,93.99,нет,4 660262 860093,-22%,360206 709086,24.03.2026 2:08,12_048 005_1_6_1,нет,red,Ш,500,"3071,4","889,6","3248,3","1078,3",4660262860093,121.09,нет,нет,93.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Крем VEG' s Family со вкусом сметаны на основе кокосового масла (Россия) 170г,121.09,86.99,нет,4 660254 240255,-28%,25080 709084,,12_043 005_5_11_1,нет,red,Ш,500,"3091,1","547,6","3256,2","763,8",4650254240255,121.09,114.99,нет,86.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Продукт овсяный VELLE Печеное яблоко (Россия) 130г,82.19,54.99,нет,4 607124 143932,-33%,360206 699999,08.04.2026 1:58,12_048 005_1_3_1,нет,red,Ш,1133,3161,"889,8","3311,8","1094,3",4607124143932,82.19,77.99,нет,54.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Продукт овсяный VELLE Малина- ежевика (Россия) 130г,82.19,77.99,нет,4 607124 143918,нет,699998,08.04.2026 1:59,12_048 005_1_4_1,нет,yellow,Ш,1133,"3175,4","570,4","3336,9","807,3",4607124143918,82.19,77.99,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный LET S GO б/ лакт. высокобелковый вишня брусника без эмж (Россия) 340г,179.99,159.99,нет,4 630288 090156,-11%,360102 792618,01.04.2026 1:22,12_048 005_2_12_1,3 по цене 2 от цены без кapты,red,Ш,433,"2071,8","285,9",2282,743,4630288090156,179.99,170.99,нет,159.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный LET S GO б/ лакт. высокобелковый гранат малина без эмж (Россия) 340г,189.99,169.99,нет,4 630288 090101,-10%,360102 792615,01.04.2026 1:22,12_048 005_2_10_1,3 по цене 2 от цены без кapты,red,Ш,2000,"2108,5","853,1",2322,"1276,8",4630288090101,189.99,180.49,нет,169.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный LET S GO б/ лакт. высокобелковый малина пломбир без змж (Россия) 340г,189.99,169.99,нет,4 630288 090132,-10%,360102 792616,01.04.2026 1:22,12_048 005_2_13_1,3 по цене 2 от цены без кapты,red,Ш,2000,"2138,5","472,7",2342,"873,1",4630288090132,189.99,180.49,нет,169.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный LET S GO 6/ лакт. высокобелковый клубника банан без змж (Россия) 340г,189.99,169.99,нет,4 630288 090149,-10%,360101 792617,01.04.2026 1:22,12_048 005_2_11_1,3 по цене 2 от цены без кapты,red,Ш,2000,"2121,8","169,1","2348,7","502,8",4630288090149,189.99,180.49,нет,169.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Коктейль высокобелковый к/ м ACTIVE ENERGY c соком Гранат- малина без змж (Россия) 230мл,131.57,99.99,нет,4 607018 308348,-24%,360102 716881,05.03.2026 12:11,12_048 002__,Много белка,red,К ,2000,"934,1","859,7","1167,7","1286,8",4607018308348,131.57,нет,нет,99.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Коктейль высокобелковый к/ м ACTIVE ENERGY c соком Тропический микс Апельсин- ананас без амж (Россия) 230мл,121.09,99.99,нет,4 607018 308355,-17%,360102 716827,05.03.2026 12:11,12_048 002__,Много белка,red,К ,2633,"920,8","662,9",1141,1110,4607018308355,121.09,нет,нет,99.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный EXPONENTA HIGH- PRO обезжир. с в. с. белка лимонный чизкейк без змж (Беларусь) 250г,168.39,159.99,нет,4 811258 002946,нет,748611,30.03.2026 1:44,12_048 005_2_2_1,Много белка,yellow,Ш,3967,"216,8","1113,3","380,3","1436,9",4811258002946,168.39,159.99,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток молочный МОЛОЧНАЯ КУЛЬТУРА высокобелковый обезжиренный б/ лакт. Пина Колада 0% без змж (Россия) 250г,178.99,114.99,нет,4 680012 926626,-35%,360102 792151,20.02.2026 1:19,21_ПМП__,нет,red,нет,3967,"2138,5","85,7","2355,4","339,3",4680012926626,178.99,нет,нет,114.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Коктейль высокобелковый к/ м ACTIVE ENERGY c соком Манго- маракуйя без змж (Россия) 230мл,121.09,99.99,нет,4607018308362,-17%,360102 716941,05.03.2026 12:11,12_048 002__,Много белка,red,К ,3967,"960,8","125,8",1161,"552,8",4607018308362,121.09,нет,нет,99.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Напиток кисломолочный EXPONENTA HIGH- PRO обезжир., малина- банан без эмж (Беларусь) 250г",168.39,159.99,нет,4 811258 002557,нет,739458,30.03.2026 1:44,12_048 005_2_2_3,Много белка,yellow,Ш,5400,"206,8","1216,7","390,3",1557,4811258002557,168.39,159.99,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный EXPONENTA HIGH- PRO обезжиренный с в. с. белка со вкусом клубника- арбуз без змж (Беларусь) 250г,168.39,159.99,нет,4 811258 001086,нет,666132,30.03.2026 1:44,12_048 005_2_1_2,Много белка,yellow,Ш,5400,"176,8","883,1","380,3","1206,7",4811258001086,168.39,159.99,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,Напиток кисломолочный EXPONENTA HIGH- PRO обезжиренный с высоким содержанием белка без змж (Беларусь) 250г,168.39,159.99,нет,4 811258 001109,нет,675627,30.03.2026 1:44,12_048 005_4_2_2,нет,yellow,Ш,5400,"170,1","706,3","326,9","879,8",4811258001109,168.39,159.99,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,Десерт AWAKE POWER питьевой кокосовый клубника- банан без змж (Россия) 275г,199.99,164.99,нет,4 610392 930159,-17%,360108 865772,04.03.2026 7:57,12___,Без лактозы,red,нет,5400,"917,5","676,3","1107,6","1083,3",4610392930159,199.99,нет,нет,164.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Десерт AWAKE POWER питьевой кокосовый манго-апельсин без змж (Россия) 275г,199.99,164.99,нет,,-17%,360108 865771,04.03.2026 7:57,12___,нет,red,нет,5400,"894,1","489,4","1094,3","666,2",,,,,,,,,,,
49_5.mp4,Напиток молочный МОЛОЧНАЯ КУЛЬТУРА высокобелковый обезжир. б/ лакт. Ванильный пломбир без змж (Россия) 250г,178.99,114.99,нет,4 680012 926633,нет,360102 792152,29.01.2026 1:56,12_048 002__,нет,red,К ,5400,"2115,2","472,7","2358,7","726,3",4680012926633,178.99,нет,нет,114.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Продукт овсяный NEMOLOKO Десерт злаки шарики в шоколаде (Россия) 130г,73.69,47.99,нет,4 680019 566993,-34%,,24.03.2026 2:08,12_048 005_1_22_1,Без лактозы,red,Ш,4800,"3196,1","716,3","3349,6",1170,4680019566993,73.69,нет,нет,47.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Продукт овсяный NEMOLOKO Yo' gurt груша- овсяные хлопья (Россия) 130г,73.69,47.99,нет,4 680019 566719,-34%,360108 590387,24.03.2026 2:08,12_048 005_1_19_1,нет,red,Ш,5267,"3209,4",743,"3359,6","959,8",4680019566719,73.69,нет,нет,47.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Продукт соевый NEMOLOKO Yo' gurt клубника (Россия) 130г,66.39,49.99,нет,4 680019 567037,-24%,360108 640398,04.03.2026 7:57,12_048 005_1_10_1,Без лактозы,red,Ш,4467,"3189,4","112,4","3352,9","412,7",,,,,,,,,,,
49_5.mp4,"Молоко ПРАВИЛЬНОЕ МОЛОКО паст. питьевое 3, 2%- 4% без змж (Россия) 2000 мл",263.19,229.99,нет,4 630250 260150,-12%,250402 459472,26.03.2026 5:13,12_049 005__,нет,red,К ,7233,"160,1","659,6","316,9","849,7",4630250260150,263.19,249.99,нет,229.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Молоко ВОЛОГЖАНКА топленое 4% без змж (Россия) 470г,84.29,61.99,нет,4 601959 006288,-26%,250404 183034,26.03.2026 5:13,12_049 005__,нет,red,К ,7233,"894,1","746,3","1107,6","983,2",4601959006288,84.29,79.99,нет,61.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Закваска САМОКВАШИНО Биокефир Домашний саше без змж (Россия) 2г,68.39,39.99,нет,4 680040 870038,-41%,250409 647303,18.03.2026 2:08,12_049 005__,нет,red,К ,7233,"3202,8","919,8","3362,9","1143,3",4680040870038,68.39,64.99,нет,39.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Закваска САМОКВАШИНО Биойогурт Домашний саше без змж (Россия) 2г,68.49,39.99,нет,4 680040 870045,-41%,250409 647263,18.03.2026 2:08,12_049 005__,нет,red,К ,8400,"3216,1","929,8","3359,6",1130,4680040870045,68.49,64.99,нет,39.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Закваска VIVO для Кефира без змж (Россия) 4* 0, 5г",347.39,224.99,нет,4 603725 521384,-35%,250409 433727,30.03.2026 1:40,12_049 005__,нет,red,Ш,8800,"3216,1","983,2","3366,3","1203,4",4603725521384,347.39,329.99,нет,224.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Закваска VIVO для Йогурта без змж (Россия) 4* 0, 5г",347.39,224.99,нет,4 603725 521360,-35%,,,,нет,red,Ш,9200,"3236,1","1023,2","3372,9",1220,4603725521360,347.39,329.99,нет,224.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Закваска VIVO Бифивит без змж 4* 0, 5г
(Россия) 4* 0, 5г",354.79,224.99,нет,4 603725 521407,-36%,250409 532919,,,нет,red,Ш,9667,"3249,5","1033,2","3392,9","1250,1",4603725521407,354.79,336.99,нет,224.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Сливки ВОЛОГЖАНКА 10% ВМК без змж (Россия) 470г,121.09,114.99,нет,4 601959 005441,,250504 183007,09.04.2026 6:45,12_049 005__,нет,yellow,К ,10233,"3232,8","1106,6","3372,9","1310,1",4601959005441,121.09,114.99,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко ПРОСТОКВАШИНО топленое 3, 2% бут. без змж (Россия) 930Mл",131.59,104.99,нет,4 690502 005106,-20%,250404 377770,11.02.2026 1:39,12_049 005__,нет,red,К ,10367,"897,4","646,2","1127,6","913,1",4690502005106,131.59,нет,нет,104.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко ВКУСНОТЕЕВО паст. Цельное 3, 5- 6% п/ 6 без змж (Россия) 900г",147.39,104.99,нет,4 601751 007315,-28%,250401 251031,24.02.2026 1:22,12_049 005__,нет,red,Ш,10367,"2138,5","332,6","2395,4","589,5",4601751007315,147.39,139.99,нет,104.99,нет,нет,нет,нет,нет,нет
49_5.mp4,Сливки ДОМИК В ДЕРЕВНЕ паст. 10% ПЭТ без змж (Россия) 270г,157.89,83.99,нет,4 690228 030208,-46%,250504 377126,08.04.2026 1:56,,нет,red,К ,10367,"3256,2","492,8",3433,733,4690228030208,157.89,149.99,нет,83.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко ПРОСТОКВАШИНО паст. 3, 2% без змж (Россия) 1400мл",157.89,149.99,нет,4 600605 032237,нет,250402 670751,,,нет,yellow,К ,13167,"146,8",803,"293,6","1006,5",4600605032237,157.89,149.99,нет,нет,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко ЛЕНТА топленое 3, 2% без змж (Россия) 400мл",68.49,54.99,нет,4 606068 903558,-19%,250404 878825,11.02.2026 13:44,2_049 005__,нет,red,К,14033,"890,8",1130,"1097,6","1366,8",4606068903558,68.49,64.99,нет,54.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко ЛЕНТА топленое паст. 3, 2% ПЭТ без змж
(Россия) 930 мл",121.09,89.99,нет,4 606068 870409,-25%,250404 749092,05.04.2026 16:58,12_049 005__,нет,red,К,14033,"890,8","829,7","1104,3","1073,3",4606068870409,121.09,114.99,нет,89.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко СЕВЕРНАЯ ДОЛИНА питьевое топленое 3, 2% ПЭТ без змж (Россия) 900мл",152.69,99.99,нет,4 607009 692623,-34%,250404 678670,13.03.2026 1:25,_049 005__,нет,red,К,14033,"897,4","492,8",1101,"729,6",4607009692623,152.69,144.99,нет,99.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко ИСКРЕННЕ ВАШ отборное 3, 4%- 6% бут без змж (Россия) 930г",126.39,92.99,нет,4 607053 223200,-26%,250401 465301,13.03.2026 1:25,_049 005__,нет,red,К,14033,"2121,8","1023,2",2352,"1270,1",4607053223200,126.39,119.99,нет,92.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко EL'NATUR козье цельное 2, 8- 5, 6% без змж (Россия) 200мл",157.89,129.99,нет,4 640107 090816,-17%,250405 685496,26.01.2026 8:24,12_049 005__,нет,red,Ш,14100,"3262,8","616,2",3423,"879,8",4640107090816,157.89,149.99,нет,129.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко СЕВЕРНАЯ ДОЛИНА безпактозное паст. 1, 5% ПЭТ без змж (Россия) 400мл",78.94,59.99,нет,4 607009 693187,-24%,250408 720217,13.03.2026 1:25,12_048 005_5_9_2,нет,red,Ш,15500,"3246,1","596,2","3392,9","839,7",4607009693187,78.94,нет,нет,59.99,нет,нет,нет,нет,нет,нет
49_5.mp4,"Молоко СЕВЕРНАЯ ДОЛИНА безлактозное 1, 5% ПЭТ без змж (Россия) 900мл",121.09,99.99,нет,4 607009 693132,-17%,250408 711536,13.03.2026 1:25,12_049 005__,нет,red,К,15033,"894,1","472,7","1107,6","712,9",4607009693132,121.09,нет,нет,99.99,нет,нет,нет,нет,нет,нет
